Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827_ERBB3	O00459	PIK3R2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P09382	LGALS1	0|0|25831|32152	57983	14495.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	144957.50	0.09	
HCC827_ERBB3	P07900	HSP90AA1	0|0|0|8001	8001	2000.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	20002.50	0.31	
HCC827_ERBB3	Q14568	HSP90AA2P	11236|49904|46120|8453	50177	12544.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	125442.50	0.00	
HCC827_ERBB3	P08238	HSP90AB1	0|0|4086|33730	37816	9454.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	94540.00	0.09	
HCC827_ERBB3	Q58FF8	HSP90AB2P	277|339|334|373	1323	330.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	396.76	3307.50	0.00	
HCC827_ERBB3	P04259	KRT6B	51134|20774|0|0	6372	1593.00	4	0|0|48467|0	0.00	0.00	0.00	0.00	0.00	-inf	0.13	0.46	
HCC827_ERBB3	P02538	KRT6A	47996|10352|0|0	58348	14587.00	4	0|0|39524|0	0.00	0.00	0.00	0.00	0.00	-inf	1.48	0.43	
HCC827_ERBB3	P48668	KRT6C	47996|10352|0|0	58348	14587.00	4	0|0|39524|0	0.00	0.00	0.00	0.00	0.00	-inf	1.48	0.43	
HCC827_ERBB3	P04264	KRT1	8125|8195|2382|0	18702	4675.50	4	11081|48392|3747|6394	0.50	1.00	0.50	1.00	0.50	-inf	4.59	0.26	
HCC827_ERBB3	Q96P48	ARAP1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q12774	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P18433	PTPRA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q07021	C1QBP	0|0|0|0	0	0.00	4	43465|39749|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_ERBB3	P42338	PIK3CB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q96NH3	TBC1D32	46969|29390|29767|22268	62858	15714.50	4	1215|42271|55486|43985	1.00	1.00	1.00	1.00	1.00	8.27	5.29	0.00	
HCC827_ERBB3	P33992	MCM5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P11021	HSPA5	26125|52542|4377|0	17508	4377.00	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	43770.00	0.00	
HCC827_ERBB3	P13645	KRT10	2667|0|0|0	2667	666.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	6667.50	0.31	
HCC827_ERBB3	O95831	AIFM1	262|360|38357|55555	28998	7249.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	375.64	72495.00	0.00	
HCC827_ERBB3	O00567	NOP56	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P57088	TMEM33	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	O95782	AP2A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	O94973	AP2A2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	O15482	TEX28	54392|2459|32782|32683	56780	14195.00	4	38042|33468|0|49069	0.00	0.00	0.00	0.00	0.00	-inf	1.03	0.46	
HCC827_ERBB3	P05109	S100A8	0|0|0|0	0	0.00	4	0|0|42710|39332	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_ERBB3	O60716	CTNND1	0|0|0|25951	25951	6487.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	64877.50	0.31	
HCC827_ERBB3	P07437	TUBB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P42704	LRPPRC	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P38646	HSPA9	190|209|0|0	399	99.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	997.50	0.09	
HCC827_ERBB3	P35908	KRT2	56683|14185|0|0	5332	1333.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	13330.00	0.09	
HCC827_ERBB3	Q01546	KRT76	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	P19013	KRT4	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P11142	HSPA8	288|34197|518|457	35460	8865.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	412.25	88650.00	0.00	
HCC827_ERBB3	P54652	HSPA2	282|35191|60271|422	30630	7657.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	403.80	76575.00	0.00	
HCC827_ERBB3	Q8TEM1	NUP210	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P62993	GRB2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P00533	EGFR	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q15751	HERC1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P68363	TUBA1B	0|0|43737|0	43737	10934.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	109342.50	0.31	
HCC827_ERBB3	Q71U36	TUBA1A	0|0|23512|0	23512	5878.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	58780.00	0.31	
HCC827_ERBB3	Q13748	TUBA3C	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q6PEY2	TUBA3E	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q9NY65	TUBA8	0|0|219|0	219	54.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	547.50	0.31	
HCC827_ERBB3	P68366	TUBA4A	0|0|296|0	296	74.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	740.00	0.31	
HCC827_ERBB3	A5A3E0	POTEF	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P0CG38	POTEI	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	Q6S8J3	POTEE	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P68032	ACTC1	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P68133	ACTA1	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P60709	ACTB	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P63261	ACTG1	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	Q9BYX7	POTEKP	0|0|0|0	0	0.00	4	0|126|0|0	0.00	0.00	0.00	0.00	0.00	-136.67	0.00	0.46	
HCC827_ERBB3	P62736	ACTA2	0|0|0|0	0	0.00	4	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_ERBB3	P63267	ACTG2	0|0|0|0	0	0.00	4	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_ERBB3	Q9BQE3	TUBA1C	0|0|43678|288	43966	10991.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	109915.00	0.09	
HCC827_ERBB3	Q99615	DNAJC7	0|0|0|18438	18438	4609.50	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	46095.00	0.31	
HCC827_ERBB3	P82930	MRPS34	258|294|9182|31665	41399	10349.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	370.01	103497.50	0.00	
HCC827_ERBB3	P35568	IRS1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q8WX94	NLRP7	33987|47371|34617|32299	17202	4300.50	4	35149|57565|36662|0	0.00	0.00	0.00	0.00	0.00	-inf	0.27	0.46	
HCC827_ERBB3	P31948	STIP1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q7Z3Y7	KRT28	198|289|222|229	938	234.50	4	0|0|171|0	0.99	0.99	0.99	0.99	0.99	3.87	5.49	0.00	
HCC827_ERBB3	Q7Z3Y8	KRT27	198|289|222|229	938	234.50	4	0|0|171|0	0.99	0.99	0.99	0.99	0.99	3.87	5.49	0.00	
HCC827_ERBB3	Q7Z3Z0	KRT25	198|289|222|229	938	234.50	4	0|0|171|0	0.99	0.99	0.99	0.99	0.99	3.87	5.49	0.00	
HCC827_ERBB3	P02533	KRT14	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P0DMV8	HSPA1A	0|0|243|258	501	125.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1252.50	0.09	
HCC827_ERBB3	P0DMV9	HSPA1B	0|0|243|258	501	125.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1252.50	0.09	
HCC827_ERBB3	O00329	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P12236	SLC25A6	0|45309|7917|64553	52243	13060.75	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	130607.50	0.00	
HCC827_ERBB3	P05141	SLC25A5	0|6834|33844|13020	53698	13424.50	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	134245.00	0.00	
HCC827_ERBB3	P42336	PIK3CA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q8WUY1	THEM6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q6IE37	OVOS1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q9UBL6	CPNE7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q9HCH3	CPNE5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q86YQ8	CPNE8	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	O95741	CPNE6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q96A23	CPNE4	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q8IYJ1	CPNE9	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q96FN4	CPNE2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	O75131	CPNE3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P49411	TUFM	244|299|457|60902	61902	15475.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	350.29	154755.00	0.00	
HCC827_ERBB3	P08581	MET	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P43246	MSH2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q8NEG7	DENND6B	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P62258	YWHAE	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P31947	SFN	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P61981	YWHAG	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q04917	YWHAH	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P63104	YWHAZ	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P27348	YWHAQ	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q92552	MRPS27	356|869|526|516	2267	566.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	507.94	5667.50	0.00	
HCC827_ERBB3	Q14451	GRB7	283|376|37241|53154	25518	6379.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	405.21	63795.00	0.00	
HCC827_ERBB3	Q02978	SLC25A11	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q0VFZ6	CCDC173	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q07889	SOS1	0|0|179|0	179	44.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	447.50	0.31	
HCC827_ERBB3	Q07890	SOS2	0|0|179|0	179	44.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	447.50	0.31	
HCC827_ERBB3	P22681	CBL	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q05639	EEF1A2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P68104	EEF1A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q5VTE0	EEF1A1P5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P52735	VAV2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q4G1C9	GLIPR1L2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P21860	ERBB3	44862|51280|5970|23136	59712	14928.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	149280.00	0.00	
HCC827_ERBB3	Q8NFI3	ENGASE	0|0|811|807	1618	404.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	4045.00	0.09	
HCC827_ERBB3	Q14571	ITPR2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P42224	STAT1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	Q75V66	ANO5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P0CG48	UBC	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P0CG47	UBB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P62979	RPS27A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P62987	UBA52	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_ERBB3	P29353	SHC1	0|0|49563|0	49563	12390.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	123907.50	0.31	
HCC827_ERBB3	Q7Z794	KRT77	61313|47094|63988|21928	63251	15812.75	4	1083|964|10093|11646	0.75	1.00	0.75	1.00	0.75	-inf	2.66	0.05	
HCC827_ERBB3	Q86Y46	KRT73	250|309|276|301	1136	284.00	4	0|0|212|177	0.00	0.00	0.00	0.00	0.00	-55.08	2.92	0.44	
HCC827_ERBB3	P12035	KRT3	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	Q9NSB2	KRT84	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	Q7RTS7	KRT74	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	Q3SY84	KRT71	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	Q14CN4	KRT72	62610|30094|11106|25139	63413	15853.25	4	0|0|45097|31556	0.75	1.00	0.75	1.00	0.75	-239.84	5.70	0.06	
HCC827_ERBB3	O95678	KRT75	9200|54523|5189|18875	22251	5562.75	4	1134|1014|212|177	1.00	1.00	1.00	1.00	1.00	10.26	8.77	0.00	
